timestamp,sender,receiver,amount,device_id,location,tx_type,degree_s,degree_r,total_amount_s,total_amount_r,latest_tx_s,latest_tx_r,avgNbrDeg_s,avgNbrDeg_r,clustering_s,clustering_r,pagerank_s,pagerank_r,risk_s,risk_r,count,total,avg,velocity,unique_devices,last_tx,label
39257,A1622,A1612,1492.0,D22,Ladakh,transfer,5.0,2.0,7676.0,150945.0,39257.0,27381.0,4.0,8.5,0.0,0.0,0.70035,1.2758,2.0,2.0,1.0,1492.0,1492.0,1.0,1.0,39257.0,0
39264,A1221,A190,2801676.0,D260,London,transfer,3.0,3.0,2829810.0,1157900.0,39264.0,32189.0,5.66667,3.0,0.0,0.0,1.09761,2.56428,2.0,6.0,1.0,2801680.0,2801680.0,1.0,1.0,39264.0,1
39274,A1145,A16,57257.0,D259,Ladakh,withdrawal,6.0,4.0,6482300.0,7833340.0,39274.0,15577.0,3.0,7.5,0.0,0.0,0.677518,0.877852,2.0,2.0,1.0,57257.0,57257.0,1.0,1.0,39274.0,0
39284,A1603,A1146,94969.0,D127,Dubai,payment,15.0,7.0,17327600.0,635953.0,39284.0,38951.0,4.26667,4.85714,0.0,0.0,0.428137,1.41817,2.0,2.0,1.0,94969.0,94969.0,1.0,1.0,39284.0,0
39288,A1377,A1596,78932.0,D168,Pakistan,transfer,2.0,4.0,157865.0,123174.0,39288.0,33870.0,4.0,2.0,0.0,0.0,0.483117,1.04435,2.0,2.0,1.0,78932.0,78932.0,1.0,1.0,39288.0,0
39294,A1708,A547,29120.0,D190,Pakistan,withdrawal,5.0,5.0,145324.0,4564540.0,39294.0,39621.0,5.0,4.0,0.0,0.0,1.0,0.891715,2.0,2.0,1.0,29120.0,29120.0,1.0,1.0,39294.0,0
39303,A648,A1678,86153.0,D107,Delhi,transfer,2.0,0.0,1813070.0,0.0,39303.0,0.0,2.0,0.0,0.0,0.0,1.0,0.599261,2.0,2.0,1.0,86153.0,86153.0,1.0,1.0,39303.0,0
39305,A268,A2389,19596.0,D67,Dubai,transfer,4.0,5.0,4872710.0,17792300.0,39305.0,32334.0,3.75,4.0,0.0,0.0,0.736231,0.752453,2.0,2.0,1.0,19596.0,19596.0,1.0,1.0,39305.0,0
39308,A1429,A1835,9893810.0,D142,Dubai,transfer,6.0,3.0,18138900.0,264352.0,39308.0,28111.0,4.16667,6.33333,0.0,0.0,1.75176,1.97446,2.0,2.0,1.0,9893810.0,9893810.0,1.0,1.0,39308.0,1
39309,A275,A1835,5007670.0,D136,Dubai,transfer,6.0,3.0,15337100.0,264352.0,39309.0,28111.0,4.5,6.33333,0.0,0.0,0.875855,1.97446,2.0,2.0,1.0,5007670.0,5007670.0,1.0,1.0,39309.0,1
39310,A1993,A1835,8038795.0,D92,Dubai,transfer,2.0,3.0,17384200.0,264352.0,39310.0,28111.0,1.5,6.33333,0.0,0.0,0.593328,1.97446,2.0,2.0,1.0,8038800.0,8038800.0,1.0,1.0,39310.0,1
39311,A99,A1835,4698941.0,D175,Dubai,transfer,2.0,3.0,4700390.0,264352.0,39311.0,28111.0,3.5,6.33333,0.0,0.0,0.481517,1.97446,2.0,2.0,1.0,4698940.0,4698940.0,1.0,1.0,39311.0,1
39312,A924,A1835,3755622.0,D227,Dubai,transfer,3.0,3.0,3795970.0,264352.0,39312.0,28111.0,4.33333,6.33333,0.0,0.0,0.671475,1.97446,2.0,2.0,1.0,3755620.0,3755620.0,1.0,1.0,39312.0,1
39315,A1870,A2451,14208.0,D233,Dubai,withdrawal,6.0,5.0,69504.0,6424850.0,39648.0,30113.0,3.83333,4.0,0.0,0.0,0.861757,1.22974,2.0,2.0,1.0,14208.0,14208.0,1.0,1.0,39315.0,0
39322,A616,A1120,1000.0,D_SHARED_1,Dubai,transfer,4.0,5.0,28725.0,73507.0,39322.0,39323.0,2.75,3.8,0.0,0.0,0.448982,1.04753,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,39322.0,1
39323,A1120,A1003,1000.0,D_SHARED_1,Dubai,transfer,5.0,5.0,73507.0,245557.0,39323.0,39324.0,3.8,5.4,0.0,0.0,1.04753,1.18618,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,39323.0,1
39324,A1003,A2358,1000.0,D_SHARED_1,Dubai,transfer,5.0,11.0,245557.0,3674380.0,39324.0,40138.0,5.4,6.27273,0.0,0.0,1.18618,1.16517,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,39324.0,1
39325,A2358,A616,1000.0,D_SHARED_1,Dubai,transfer,11.0,4.0,3674380.0,28725.0,40138.0,39322.0,6.27273,2.75,0.0,0.0,1.16517,0.448982,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,39325.0,1
39329,A205,A1643,6023.0,D7,Mumbai,withdrawal,3.0,3.0,12822.0,161922.0,39329.0,20323.0,4.33333,2.33333,0.0,0.0,0.5656,0.603611,2.0,2.0,1.0,6023.0,6023.0,1.0,1.0,39329.0,0
39338,A709,A852,14430.0,D69,Dubai,withdrawal,4.0,5.0,57658.0,382749.0,39338.0,36878.0,4.25,3.4,0.0,0.0,0.931562,2.24556,2.0,4.0,1.0,14430.0,14430.0,1.0,1.0,39338.0,0
39347,A313,A1942,90254.0,D215,Pakistan,payment,4.0,0.0,362099.0,0.0,39347.0,0.0,4.5,0.0,0.0,0.0,0.347673,0.846339,2.0,0.0,1.0,90254.0,90254.0,1.0,1.0,39347.0,0
39351,A305,A445,1335.0,D212,Bangalore,withdrawal,11.0,1.0,21510300.0,50387.0,39969.0,21198.0,3.63636,2.0,0.0,0.0,1.76474,0.6149,4.0,2.0,1.0,1335.0,1335.0,1.0,1.0,39351.0,0
39353,A582,A1570,24058.0,D175,Pakistan,payment,4.0,10.0,1573200.0,25386100.0,39353.0,39398.0,4.5,2.8,0.0,0.0,0.915745,1.4132,2.0,4.0,1.0,24058.0,24058.0,1.0,1.0,39353.0,0
39357,A480,A197,28822.0,D106,Ladakh,withdrawal,4.0,4.0,5615420.0,3997960.0,39357.0,40018.0,3.0,3.5,0.0,0.0,0.931732,0.888079,2.0,2.0,1.0,28822.0,28822.0,1.0,1.0,39357.0,0
39367,A1225,A1230,54495.0,D268,London,payment,1.0,5.0,54495.0,244796.0,39367.0,38866.0,5.0,4.0,0.0,0.0,1.1829,2.99357,2.0,6.0,1.0,54495.0,54495.0,1.0,1.0,39367.0,0
39377,A1871,A2427,5510.0,D16,Mumbai,withdrawal,7.0,9.0,8912530.0,26159000.0,39377.0,29965.0,4.14286,3.88889,0.0,0.0,1.47368,0.328841,2.0,4.0,1.0,5510.0,5510.0,1.0,1.0,39377.0,0
39381,A1633,A407,57291.0,D67,Bangalore,withdrawal,5.0,6.0,9148650.0,5925620.0,39381.0,39545.0,4.8,4.33333,0.1,0.0,1.14201,0.654381,2.0,2.0,1.0,57291.0,57291.0,1.0,1.0,39381.0,0
39384,A2011,A1189,5000.0,D124,Singapore,transfer,5.0,7.0,28667.0,359053.0,39384.0,36277.0,4.2,4.28571,0.0,0.0,1.29372,0.810229,2.0,2.0,1.0,5000.0,5000.0,1.0,1.0,39384.0,1
39391,A2231,A1823,34910.0,D207,Delhi,withdrawal,2.0,4.0,69674.0,265735.0,39391.0,30319.0,5.0,6.25,0.0,0.0,0.712777,0.904033,2.0,2.0,1.0,34910.0,34910.0,1.0,1.0,39391.0,0
39398,A1570,A952,42591.0,D124,Mumbai,payment,10.0,2.0,25386100.0,44286.0,39398.0,29953.0,2.8,7.0,0.0,0.0,1.4132,1.55693,4.0,2.0,1.0,42591.0,42591.0,1.0,1.0,39398.0,0
39405,A1537,A1580,79601.0,D247,Mumbai,payment,4.0,10.0,7176800.0,32188900.0,39405.0,23364.0,4.5,3.0,0.0,0.0,0.494353,0.689149,2.0,2.0,1.0,79601.0,79601.0,1.0,1.0,39405.0,0
39408,A1651,A47,56636.0,D52,Singapore,payment,4.0,5.0,225471.0,5956930.0,39408.0,39119.0,5.75,3.2,0.0,0.0,0.557977,0.392043,2.0,2.0,1.0,56636.0,56636.0,1.0,1.0,39408.0,0
39409,A2290,A1130,16535.0,D288,London,withdrawal,5.0,1.0,51804.0,44670.0,39409.0,13832.0,2.8,2.0,0.0,0.0,1.22265,1.08212,2.0,2.0,1.0,16535.0,16535.0,1.0,1.0,39409.0,0
39413,A948,A2051,6169.0,D105,Ladakh,payment,5.0,4.0,30236.0,219959.0,39865.0,25472.0,3.4,2.75,0.0,0.0,0.244047,2.14978,2.0,4.0,1.0,6169.0,6169.0,1.0,1.0,39413.0,0
39416,A537,A19,84628.0,D241,Delhi,payment,3.0,3.0,3470560.0,104495.0,40157.0,37343.0,2.66667,4.33333,0.0,0.0,0.881669,1.00077,2.0,2.0,1.0,84628.0,84628.0,1.0,1.0,39416.0,0
39426,A2200,A1647,65768.0,D42,Singapore,payment,3.0,10.0,196731.0,23105900.0,39426.0,33989.0,6.66667,5.4,0.0,0.0,0.671874,0.485998,2.0,2.0,1.0,65768.0,65768.0,1.0,1.0,39426.0,0
39428,A1069,A165,32029.0,D29,Delhi,withdrawal,6.0,3.0,130034.0,7978880.0,39428.0,31279.0,2.66667,4.0,0.0,0.0,1.8214,0.407965,2.0,2.0,1.0,32029.0,32029.0,1.0,1.0,39428.0,0
39432,A1205,A1589,5646.0,D49,Pakistan,payment,3.0,5.0,1877930.0,321784.0,39432.0,33364.0,4.33333,5.0,0.0,0.0,1.06429,1.86215,2.0,2.0,1.0,5646.0,5646.0,1.0,1.0,39432.0,0
39434,A1473,A2301,78551.0,D44,Mumbai,payment,3.0,1.0,235087.0,1000.0,39434.0,27006.0,2.66667,5.0,0.0,0.0,0.741119,1.49372,2.0,2.0,1.0,78551.0,78551.0,1.0,1.0,39434.0,0
39441,A1653,A1454,18640.0,D269,Delhi,transfer,5.0,4.0,6978430.0,13809500.0,39441.0,33898.0,3.8,5.0,0.0,0.0,0.555196,0.478183,2.0,2.0,1.0,18640.0,18640.0,1.0,1.0,39441.0,0
39450,A824,A808,31468.0,D253,Delhi,transfer,4.0,5.0,65297.0,150940.0,39450.0,24889.0,5.75,4.0,0.0,0.0,1.26542,0.984738,2.0,2.0,1.0,31468.0,31468.0,1.0,1.0,39450.0,0
39459,A2368,A485,26223.0,D106,London,payment,3.0,4.0,78084.0,36218.0,39459.0,36011.0,3.33333,5.75,0.0,0.0,0.718254,0.912992,2.0,2.0,1.0,26223.0,26223.0,1.0,1.0,39459.0,0
39466,A2360,A2285,56454.0,D69,Singapore,payment,7.0,2.0,284473.0,3063100.0,39466.0,33449.0,3.85714,3.5,0.0,0.0,1.11104,2.95029,2.0,4.0,1.0,56454.0,56454.0,1.0,1.0,39466.0,0
39474,A1215,A687,42125.0,D264,Mumbai,transfer,5.0,4.0,212181.0,9422310.0,39474.0,23259.0,3.8,3.0,0.0,0.0,0.301046,1.07893,2.0,2.0,1.0,42125.0,42125.0,1.0,1.0,39474.0,0
39478,A2199,A487,5000.0,D199,Singapore,transfer,4.0,1.0,71175.0,24456.0,39478.0,36004.0,3.0,2.0,0.0,0.0,1.0,1.22752,2.0,2.0,1.0,5000.0,5000.0,1.0,1.0,39478.0,1
39482,A1919,A633,806712.0,D_SHARED_3,Dubai,transfer,7.0,3.0,1941120.0,185595.0,40784.0,28532.0,3.85714,4.0,0.0,0.0,1.01432,0.713125,2.0,2.0,1.0,806712.0,806712.0,1.0,1.0,39482.0,1
39483,A547,A1775,4494355.0,D_SHARED_3,Dubai,transfer,5.0,4.0,4564540.0,12586800.0,39621.0,27663.0,4.0,6.75,0.0,0.0,0.891715,1.52125,2.0,2.0,1.0,4494360.0,4494360.0,1.0,1.0,39483.0,1
39484,A1591,A1341,2377016.0,D_SHARED_3,Dubai,transfer,2.0,7.0,2386420.0,306756.0,39484.0,36660.0,4.5,4.0,0.0,0.0,1.21344,1.22812,2.0,2.0,1.0,2377020.0,2377020.0,1.0,1.0,39484.0,1
39484,A319,A1759,54342.0,D277,Delhi,transfer,1.0,3.0,54342.0,194302.0,39484.0,35652.0,3.0,1.0,0.0,0.0,0.735335,1.87803,2.0,2.0,1.0,54342.0,54342.0,1.0,1.0,39484.0,0
39485,A2406,A1692,7706072.0,D_SHARED_3,Dubai,transfer,2.0,7.0,7707070.0,49215.0,39485.0,31173.0,6.0,3.42857,0.0,0.0,1.24579,1.29776,2.0,2.0,1.0,7706070.0,7706070.0,1.0,1.0,39485.0,1
39486,A2434,A1029,7907634.0,D_SHARED_3,Dubai,transfer,2.0,1.0,7908630.0,6786520.0,39486.0,23053.0,3.0,2.0,0.0,0.0,0.991866,1.39521,2.0,2.0,1.0,7907630.0,7907630.0,1.0,1.0,39486.0,1
39486,A189,A118,9931.0,D239,Singapore,payment,4.0,4.0,30071.0,10096500.0,39486.0,29542.0,3.25,3.0,0.0,0.0,0.872151,0.476084,2.0,2.0,1.0,9931.0,9931.0,1.0,1.0,39486.0,0
39493,A191,A215,68579.0,D153,Pakistan,transfer,5.0,5.0,276024.0,13987400.0,39493.0,32086.0,4.0,2.6,0.0,0.0,0.658211,1.15618,2.0,2.0,1.0,68579.0,68579.0,1.0,1.0,39493.0,0
39494,A1762,A1262,2193552.0,D112,London,transfer,7.0,3.0,9271980.0,8515530.0,39494.0,33288.0,4.71429,4.0,0.0,0.0,0.636585,1.50669,2.0,2.0,1.0,2193550.0,2193550.0,1.0,1.0,39494.0,1
39503,A1017,A1408,23285.0,D166,Pakistan,transfer,5.0,2.0,116948.0,8930100.0,39503.0,24522.0,2.8,4.5,0.0,0.0,1.30306,0.853466,2.0,2.0,1.0,23285.0,23285.0,1.0,1.0,39503.0,0
39506,A1378,A1645,65388.0,D167,Bangalore,withdrawal,7.0,5.0,4364460.0,2173120.0,39506.0,33305.0,3.42857,5.0,0.0,0.0,1.16022,1.54715,2.0,2.0,1.0,65388.0,65388.0,1.0,1.0,39506.0,0
39508,A1479,A1057,1317.0,D_SHARED_1,Dubai,transfer,2.0,6.0,41698.0,5726200.0,39508.0,39509.0,3.5,4.33333,0.0,0.0,1.19049,1.63762,2.0,2.0,1.0,1317.0,1317.0,1.0,1.0,39508.0,1
39509,A1057,A108,1317.0,D_SHARED_1,Dubai,transfer,6.0,4.0,5726200.0,1701120.0,39509.0,49429.0,4.33333,3.25,0.0,0.0,1.63762,1.31866,2.0,2.0,1.0,1317.0,1317.0,1.0,1.0,39509.0,1
39510,A108,A2364,1317.0,D_SHARED_2,Dubai,transfer,4.0,3.0,1701120.0,83846.0,49429.0,39511.0,3.25,3.0,0.0,0.0,1.31866,1.00524,2.0,2.0,1.0,1317.0,1317.0,1.0,1.0,39510.0,1
39511,A2364,A1479,1317.0,D_SHARED_5,Dubai,transfer,3.0,2.0,83846.0,41698.0,39511.0,39508.0,3.0,3.5,0.0,0.0,1.00524,1.19049,2.0,2.0,1.0,1317.0,1317.0,1.0,1.0,39511.0,1
39515,A1426,A653,37778.0,D218,Bangalore,payment,5.0,4.0,872069.0,9667120.0,39515.0,26673.0,3.8,6.0,0.0,0.0,0.716953,0.660568,2.0,2.0,1.0,37778.0,37778.0,1.0,1.0,39515.0,0
39521,A2296,A903,48625.0,D230,Mumbai,payment,5.0,8.0,199169.0,9599560.0,39521.0,39031.0,5.2,3.25,0.0,0.0,0.995039,1.95846,2.0,4.0,1.0,48625.0,48625.0,1.0,1.0,39521.0,0
39531,A107,A2456,77253.0,D174,Ladakh,withdrawal,4.0,0.0,309959.0,0.0,39531.0,0.0,2.75,0.0,0.0,0.0,1.11597,1.15503,2.0,0.0,1.0,77253.0,77253.0,1.0,1.0,39531.0,0
39541,A1519,A2012,34302.0,D39,Bangalore,transfer,2.0,4.0,68811.0,1878600.0,39541.0,39084.0,5.0,3.5,0.0,0.0,0.89296,2.08374,2.0,4.0,1.0,34302.0,34302.0,1.0,1.0,39541.0,0
39545,A407,A1175,13966.0,D46,Delhi,transfer,6.0,1.0,5925620.0,65499.0,39545.0,23910.0,4.33333,0.0,0.0,0.0,0.654381,2.66808,2.0,4.0,1.0,13966.0,13966.0,1.0,1.0,39545.0,0
39550,A727,A2090,1347.0,D66,Bangalore,withdrawal,3.0,4.0,5241.0,9117950.0,39550.0,36905.0,2.66667,3.0,0.0,0.0,0.341723,1.046,2.0,2.0,1.0,1347.0,1347.0,1.0,1.0,39550.0,0
39560,A1855,A161,46416.0,D136,Mumbai,payment,2.0,3.0,51416.0,63298.0,39560.0,35911.0,3.0,4.33333,0.0,0.0,0.876863,2.26064,2.0,4.0,1.0,46416.0,46416.0,1.0,1.0,39560.0,0
39570,A2242,A466,97429.0,D206,London,transfer,5.0,3.0,5622620.0,8123760.0,39570.0,19714.0,3.0,3.33333,0.0,0.0,1.47833,0.766741,2.0,2.0,1.0,97429.0,97429.0,1.0,1.0,39570.0,0
39578,A1243,A2370,987275.0,D254,Mumbai,transfer,3.0,3.0,1182460.0,16392400.0,39578.0,32942.0,3.0,5.0,0.0,0.0,0.857675,1.8951,2.0,2.0,1.0,987275.0,987275.0,1.0,1.0,39578.0,1
39580,A1730,A1040,8381.0,D198,Pakistan,payment,6.0,2.0,9172700.0,151621.0,39580.0,26526.0,2.66667,8.5,0.0,0.0,0.401311,0.935572,2.0,2.0,1.0,8381.0,8381.0,1.0,1.0,39580.0,0
39589,A1913,A2109,84456.0,D233,Singapore,withdrawal,3.0,6.0,253121.0,4485560.0,39589.0,38524.0,3.66667,4.0,0.0,0.0,0.245375,0.978945,2.0,2.0,1.0,84456.0,84456.0,1.0,1.0,39589.0,0
39590,A412,A583,38880.0,D100,Bangalore,withdrawal,5.0,2.0,193629.0,103605.0,39590.0,35125.0,4.0,3.5,0.0,0.0,1.99836,0.629216,2.0,2.0,1.0,38880.0,38880.0,1.0,1.0,39590.0,0
39591,A2218,A2047,63538.0,D191,London,transfer,9.0,3.0,4317240.0,5418270.0,39591.0,32846.0,4.44444,2.0,0.0,0.0,0.765243,1.84289,2.0,2.0,1.0,63538.0,63538.0,1.0,1.0,39591.0,0
39600,A1397,A870,27286.0,D81,Ladakh,withdrawal,4.0,4.0,7232410.0,9567350.0,39600.0,39012.0,3.0,4.5,0.0,0.0,0.504187,0.600707,2.0,2.0,1.0,27286.0,27286.0,1.0,1.0,39600.0,0
39608,A257,A1738,5000.0,D293,Singapore,transfer,4.0,4.0,5910250.0,223566.0,39608.0,18787.0,4.25,4.75,0.0,0.0,0.737747,2.8313,2.0,4.0,1.0,5000.0,5000.0,1.0,1.0,39608.0,1
39608,A221,A942,97822.0,D129,Dubai,withdrawal,5.0,4.0,2351270.0,268259.0,39608.0,38504.0,7.4,2.75,0.0,0.0,1.94864,1.27562,2.0,2.0,2.0,2057300.0,1028650.0,6.61704e-05,1.0,39608.0,0
39616,A2105,A14,17235.0,D110,Ladakh,payment,3.0,7.0,51102.0,254662.0,39616.0,36942.0,4.33333,2.71429,0.0,0.0,1.03843,1.06568,2.0,2.0,1.0,17235.0,17235.0,1.0,1.0,39616.0,0
39620,A1712,A1280,49220.0,D36,London,transfer,5.0,3.0,246319.0,9512830.0,39620.0,38502.0,3.2,2.0,0.0,0.0,0.391113,0.451211,2.0,2.0,1.0,49220.0,49220.0,1.0,1.0,39620.0,0
39621,A547,A841,23419.0,D168,Singapore,withdrawal,5.0,3.0,4564540.0,1197330.0,39621.0,31116.0,4.0,2.66667,0.0,0.0,0.891715,0.639028,2.0,2.0,1.0,23419.0,23419.0,1.0,1.0,39621.0,0
39630,A1493,A2239,82379.0,D2,Ladakh,transfer,8.0,14.0,3442910.0,66336.0,39630.0,10411.0,3.75,3.35714,0.0,0.0,0.974983,2.13197,2.0,4.0,1.0,82379.0,82379.0,1.0,1.0,39630.0,0
39634,A1064,A2302,72326.0,D135,Dubai,payment,7.0,2.0,1882440.0,136755.0,39634.0,32399.0,4.28571,5.5,0.0,0.0,1.61788,1.50389,4.0,2.0,1.0,72326.0,72326.0,1.0,1.0,39634.0,0
39637,A261,A1167,68998.0,D156,Delhi,withdrawal,3.0,10.0,207124.0,48958.0,39637.0,36290.0,5.33333,4.2,0.0,0.0,0.817058,1.36353,2.0,2.0,1.0,68998.0,68998.0,1.0,1.0,39637.0,0
39642,A1290,A1993,56079.0,D187,Ladakh,withdrawal,5.0,2.0,5871810.0,17384200.0,39642.0,39310.0,3.4,1.5,0.0,0.0,0.915576,0.593328,2.0,2.0,1.0,56079.0,56079.0,1.0,1.0,39642.0,0
39647,A287,A1870,1000.0,D_SHARED_1,Dubai,transfer,8.0,6.0,9642480.0,69504.0,39647.0,39648.0,6.125,3.83333,0.0,0.0,2.02488,0.861757,4.0,2.0,1.0,1000.0,1000.0,1.0,1.0,39647.0,1
39648,A1870,A778,1000.0,D_SHARED_1,Dubai,transfer,6.0,4.0,69504.0,198069.0,39648.0,39649.0,3.83333,3.25,0.0,0.0,0.861757,0.861735,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,39648.0,1
39649,A778,A354,1000.0,D_SHARED_1,Dubai,transfer,4.0,4.0,198069.0,79495.0,39649.0,39650.0,3.25,3.75,0.0,0.0,0.861735,2.04784,2.0,4.0,1.0,1000.0,1000.0,1.0,1.0,39649.0,1
39650,A354,A287,1000.0,D_SHARED_1,Dubai,transfer,4.0,8.0,79495.0,9642480.0,39650.0,39647.0,3.75,6.125,0.0,0.0,2.04784,2.02488,4.0,4.0,1.0,1000.0,1000.0,1.0,1.0,39650.0,1
39650,A613,A475,15614.0,D193,Bangalore,withdrawal,2.0,14.0,31139.0,14400200.0,39650.0,37391.0,9.5,3.5,0.0,0.0,1.69875,2.12961,2.0,4.0,1.0,15614.0,15614.0,1.0,1.0,39650.0,0
39653,A1941,A1633,51959.0,D166,Singapore,transfer,3.0,5.0,1138460.0,9148650.0,39653.0,39381.0,4.0,4.8,0.0,0.1,0.647679,1.14201,2.0,2.0,1.0,51959.0,51959.0,1.0,1.0,39653.0,0
39659,A837,A154,82704.0,D12,Singapore,payment,5.0,13.0,413610.0,14384200.0,39659.0,30422.0,5.4,3.69231,0.0,0.0,1.95696,0.796562,2.0,2.0,1.0,82704.0,82704.0,1.0,1.0,39659.0,0
39666,A1110,A508,27191.0,D157,Dubai,payment,4.0,2.0,107900.0,2614570.0,39666.0,25520.0,4.75,1.5,0.0,0.0,1.551,0.795236,2.0,2.0,1.0,27191.0,27191.0,1.0,1.0,39666.0,0
39667,A2009,A1351,57709.0,D100,Delhi,transfer,4.0,6.0,312401.0,14600300.0,39667.0,30945.0,4.0,5.83333,0.0,0.0,1.45696,1.29433,2.0,2.0,1.0,57709.0,57709.0,1.0,1.0,39667.0,0
39671,A746,A1573,26161.0,D187,Ladakh,payment,3.0,4.0,53371.0,136830.0,39671.0,32668.0,4.66667,4.25,0.0,0.0,0.396356,0.417352,2.0,2.0,1.0,26161.0,26161.0,1.0,1.0,39671.0,0
39672,A2259,A2371,24645.0,D67,Pakistan,transfer,5.0,2.0,98921.0,8076490.0,39672.0,20163.0,2.8,3.0,0.0,0.0,0.967163,1.21563,2.0,2.0,1.0,24645.0,24645.0,1.0,1.0,39672.0,0
39682,A184,A2419,31307.0,D180,Mumbai,transfer,5.0,4.0,126093.0,6684880.0,39682.0,35351.0,3.0,3.25,0.0,0.0,1.13895,1.0307,2.0,2.0,1.0,31307.0,31307.0,1.0,1.0,39682.0,0
39690,A888,A2107,6873044.0,D_SHARED_1,Dubai,transfer,7.0,3.0,7317540.0,220481.0,39690.0,39804.0,4.42857,1.66667,0.0,0.0,0.416607,0.604397,2.0,2.0,1.0,6873040.0,6873040.0,1.0,1.0,39690.0,1
39691,A66,A2033,2757722.0,D_SHARED_1,Dubai,transfer,2.0,5.0,2762010.0,21097200.0,39691.0,34765.0,4.5,5.0,0.0,0.0,1.28293,1.44893,2.0,4.0,1.0,2757720.0,2757720.0,1.0,1.0,39691.0,1
39692,A1224,A795,585269.0,D_SHARED_1,Dubai,transfer,7.0,2.0,3323360.0,178738.0,39692.0,30969.0,4.57143,2.0,0.0,0.0,0.880132,2.82863,2.0,4.0,1.0,585269.0,585269.0,1.0,1.0,39692.0,1
39693,A1681,A572,8453251.0,D_SHARED_1,Dubai,transfer,5.0,1.0,8466250.0,76798.0,39693.0,13200.0,3.4,5.0,0.0,0.0,1.89532,1.54678,2.0,2.0,1.0,8453250.0,8453250.0,1.0,1.0,39693.0,1
39694,A1874,A769,4603636.0,D_SHARED_1,Dubai,transfer,2.0,4.0,4628030.0,179851.0,39694.0,31666.0,3.0,3.5,0.0,0.0,1.23673,1.63994,2.0,2.0,1.0,4603640.0,4603640.0,1.0,1.0,39694.0,1
39696,A1513,A479,7409302.0,D75,London,transfer,10.0,7.0,38167100.0,97560.0,39699.0,26407.0,4.6,4.28571,0.0,0.0,0.663035,0.647735,4.0,2.0,1.0,7409300.0,7409300.0,1.0,1.0,39696.0,1
39697,A1513,A1365,9106285.0,D197,Ladakh,transfer,10.0,3.0,38167100.0,1376960.0,39699.0,30898.0,4.6,1.0,0.0,0.0,0.663035,0.629726,4.0,2.0,1.0,9106280.0,9106280.0,1.0,1.0,39697.0,1
39698,A1513,A992,2004372.0,D195,Delhi,transfer,10.0,7.0,38167100.0,558700.0,39699.0,26344.0,4.6,4.0,0.0,0.047619,0.663035,1.00144,4.0,2.0,1.0,2004370.0,2004370.0,1.0,1.0,39698.0,1
39699,A1513,A633,7933141.0,D263,Pakistan,transfer,10.0,3.0,38167100.0,185595.0,39699.0,28532.0,4.6,4.0,0.0,0.0,0.663035,0.713125,4.0,2.0,1.0,7933140.0,7933140.0,1.0,1.0,39699.0,1
39700,A1213,A2191,4341.0,D216,Mumbai,payment,4.0,4.0,16619.0,2154050.0,39700.0,27772.0,4.0,2.25,0.0,0.0,0.246316,0.714952,2.0,2.0,1.0,4341.0,4341.0,1.0,1.0,39700.0,0
39706,A392,A546,72592.0,D71,Singapore,withdrawal,4.0,2.0,7522820.0,13651.0,39706.0,22994.0,3.25,1.5,0.0,0.0,1.19081,1.0047,2.0,2.0,1.0,72592.0,72592.0,1.0,1.0,39706.0,0
39712,A647,A512,86062.0,D244,Ladakh,transfer,4.0,3.0,344413.0,196593.0,39712.0,22149.0,2.0,7.0,0.0,0.0,1.85515,1.43973,2.0,2.0,1.0,86062.0,86062.0,1.0,1.0,39712.0,0
39722,A869,A324,1518.0,D222,Ladakh,payment,2.0,3.0,3039.0,78548.0,39722.0,39794.0,3.5,8.33333,0.0,0.0,0.513764,0.883586,2.0,2.0,1.0,1518.0,1518.0,1.0,1.0,39722.0,0
39730,A1383,A1818,65093.0,D203,Pakistan,transfer,5.0,2.0,14539900.0,46956.0,39730.0,14137.0,3.2,3.0,0.0,0.0,1.19742,0.461715,2.0,2.0,1.0,65093.0,65093.0,1.0,1.0,39730.0,0
39735,A2489,A604,81480.0,D198,Bangalore,transfer,13.0,6.0,906336.0,6438410.0,39735.0,16488.0,4.23077,3.83333,0.0128205,0.0,0.832305,0.818202,2.0,2.0,1.0,81480.0,81480.0,1.0,1.0,39735.0,1
39736,A871,A2257,65211.0,D37,Bangalore,payment,5.0,0.0,7901910.0,0.0,39736.0,0.0,4.2,0.0,0.0,0.0,0.966669,0.830198,2.0,0.0,1.0,65211.0,65211.0,1.0,1.0,39736.0,0
39744,A1309,A1466,39859.0,D267,Pakistan,payment,3.0,11.0,2035740.0,78581.0,39744.0,30320.0,8.0,4.63636,0.0,0.0,1.74098,2.34944,2.0,4.0,1.0,39859.0,39859.0,1.0,1.0,39744.0,0
39745,A1326,A1324,17901.0,D168,Pakistan,withdrawal,3.0,4.0,36545.0,202830.0,39745.0,30032.0,5.0,3.5,0.0,0.0,0.870753,2.21171,2.0,4.0,1.0,17901.0,17901.0,1.0,1.0,39745.0,0
