timestamp,sender,receiver,amount,count,total,avg,velocity,unique_devices,degree_s,degree_r,risk_s,risk_r,label
28567,A2118,A395,94709,1,94709,94709,0,1,4,0,2,0,0
28577,A2432,A1298,55065,1,55065,55065,0,1,4,2,5,5,0
28580,A1231,A2096,820760,1,820760,820760,0,1,2,3,2,2,1
28582,A351,A1396,48109,1,48109,48109,0,1,5,2,5,5,0
28585,A213,A1593,66052,1,66052,66052,0,1,2,3,2,5,0
28586,A1135,A318,20318,1,20318,20318,0,1,1,5,2,2,0
28594,A153,A525,1.48282e+006,1,1.48282e+006,1.48282e+006,0,1,5,1,7,2,1
28603,A2064,A1351,22266,1,22266,22266,0,1,3,4,2,5,0
28612,A288,A1965,30181,1,30181,30181,0,1,4,2,2,2,0
28620,A1669,A104,8065,1,8065,8065,0,1,7,3,2,2,0
28626,A984,A1670,2988,1,2988,2988,0,1,4,2,2,5,0
28632,A1196,A305,68830,1,68830,68830,0,1,7,4,2,5,0
28636,A1701,A1658,41660,1,41660,41660,0,1,4,4,2,5,0
28640,A1522,A1706,89036,1,89036,89036,0,1,5,0,2,0,0
28644,A1856,A1973,93720,1,93720,93720,0,1,2,3,2,2,0
28654,A1390,A2069,70966,1,70966,70966,0,1,2,4,2,2,0
28659,A2317,A681,80088,1,80088,80088,0,1,4,4,2,5,0
28666,A1101,A1094,993480,1,993480,993480,0,1,5,2,5,2,1
28667,A1598,A2034,35641,1,35641,35641,0,1,4,13,2,5,0
28670,A2408,A2275,1845,1,1845,1845,0,1,3,2,5,2,0
28672,A960,A1795,94995,1,94995,94995,0,1,1,2,2,2,0
28681,A127,A1246,63735,1,63735,63735,0,1,6,2,2,2,0
28686,A1791,A2100,1.61154e+006,1,1.61154e+006,1.61154e+006,0,1,2,2,2,2,1
28692,A493,A63,81041,1,81041,81041,0,1,6,13,7,5,0
28702,A13,A2032,95523,1,95523,95523,0,1,1,2,2,5,0
28704,A1246,A133,28306,1,28306,28306,0,1,3,4,5,2,0
28709,A176,A271,37151,1,37151,37151,0,1,2,1,2,2,0
28717,A1309,A1945,40015,1,40015,40015,0,1,2,5,2,5,0
28725,A14,A1397,36492,1,36492,36492,0,1,5,3,5,2,0
28731,A1962,A861,69292,1,69292,69292,0,1,1,2,2,2,0
28738,A477,A1672,1184,1,1184,1184,0,1,7,3,5,5,0
28744,A325,A1805,57281,1,57281,57281,0,1,5,3,2,5,0
28749,A1543,A2461,44193,1,44193,44193,0,1,4,4,2,5,0
28759,A1202,A943,1914,1,1914,1914,0,1,4,3,5,2,1
28760,A1202,A1850,1172,1,1172,1172,0,1,5,7,5,4,1
28761,A1202,A1362,1241,1,1241,1241,0,1,6,3,5,2,1
28762,A1202,A1611,534,1,534,534,0,1,7,2,5,2,1
28763,A1202,A2280,890,1,890,890,0,1,8,1,5,2,1
28764,A1202,A740,1355,1,1355,1355,0,1,9,7,5,5,1
28765,A1202,A1527,898,1,898,898,0,1,10,2,5,2,1
28766,A1202,A2150,1619,1,1619,1619,0,1,11,14,5,5,1
28764,A2412,A1783,88975,1,88975,88975,0,1,4,10,5,7,0
28766,A1312,A2120,4502,1,4502,4502,0,1,7,4,2,2,0
28768,A81,A791,73258,1,73258,73258,0,1,2,2,2,2,0
28776,A432,A566,97972,1,97972,97972,0,1,1,3,2,2,0
28786,A648,A2461,1.72692e+006,1,1.72692e+006,1.72692e+006,0,1,1,4,2,5,1
28791,A288,A669,30216,1,30216,30216,0,1,5,2,2,2,0
28799,A2444,A126,714,1,714,714,0,1,2,3,2,2,0
28802,A1587,A2282,50005,1,50005,50005,0,1,3,2,2,2,0
28806,A1428,A1830,85993,1,85993,85993,0,1,3,4,5,2,0
28808,A1517,A448,73297,1,73297,73297,0,1,4,1,2,2,0
28815,A1980,A1556,64266,1,64266,64266,0,1,3,3,5,5,0
28818,A2464,A1569,43651,1,43651,43651,0,1,2,1,2,2,0
28824,A1850,A2387,79915,1,79915,79915,0,1,8,2,4,2,0
28825,A1253,A1371,43319,1,43319,43319,0,1,3,2,2,2,0
28835,A1138,A1222,91068,1,91068,91068,0,1,4,7,5,2,0
28844,A1831,A1654,9.587e+006,1,9.587e+006,9.587e+006,0,1,3,1,2,2,1
28845,A1831,A965,6.52061e+006,1,6.52061e+006,6.52061e+006,0,1,4,3,4,2,1
28846,A1831,A1105,9.1588e+006,1,9.1588e+006,9.1588e+006,0,1,5,5,4,2,1
28847,A1831,A2074,9.78329e+006,1,9.78329e+006,9.78329e+006,0,1,6,14,4,5,1
28853,A2123,A1737,31068,1,31068,31068,0,1,2,7,5,7,0
28863,A1169,A2499,888265,1,888265,888265,0,1,4,3,2,2,1
28864,A1169,A1067,7.82608e+006,1,7.82608e+006,7.82608e+006,0,1,5,1,2,2,1
28865,A1169,A1877,894261,1,894261,894261,0,1,6,10,2,5,1
28866,A1169,A1484,5.0359e+006,1,5.0359e+006,5.0359e+006,0,1,7,1,4,2,1
28866,A1688,A262,66032,1,66032,66032,0,1,6,2,5,5,0
28872,A669,A2252,5544,1,5544,5544,0,1,3,2,2,2,0
28874,A1007,A508,26885,1,26885,26885,0,1,6,2,2,2,0
28875,A2237,A690,24330,1,24330,24330,0,1,2,3,2,2,0
28881,A2451,A2496,6823,1,6823,6823,0,1,4,3,5,5,0
28882,A1525,A2192,47118,1,47118,47118,0,1,6,2,2,2,0
28883,A883,A2461,2.90831e+006,1,2.90831e+006,2.90831e+006,0,1,3,4,2,5,1
28884,A883,A1851,8.02202e+006,1,8.02202e+006,8.02202e+006,0,1,4,3,2,2,1
28885,A883,A1003,1.54344e+006,1,1.54344e+006,1.54344e+006,0,1,5,4,2,2,1
28886,A883,A275,8.70368e+006,1,8.70368e+006,8.70368e+006,0,1,6,3,4,5,1
28890,A1801,A2161,12619,1,12619,12619,0,1,4,1,5,2,0
28897,A928,A2301,51947,1,51947,51947,0,1,1,1,2,5,0
28904,A2113,A1726,5.08626e+006,1,5.08626e+006,5.08626e+006,0,1,2,3,2,2,1
28905,A2113,A1649,6.65238e+006,1,6.65238e+006,6.65238e+006,0,1,3,2,2,2,1
28906,A2113,A2323,8.1624e+006,1,8.1624e+006,8.1624e+006,0,1,4,1,2,2,1
28907,A2113,A1282,3.77494e+006,1,3.77494e+006,3.77494e+006,0,1,5,3,2,2,1
28909,A1018,A1052,77373,1,77373,77373,0,1,3,1,2,5,0
28911,A698,A1558,812061,1,812061,812061,0,1,4,5,2,5,1
28912,A129,A1558,1.27948e+006,1,1.27948e+006,1.27948e+006,0,1,3,5,2,5,1
28913,A2176,A1558,4.18656e+006,1,4.18656e+006,4.18656e+006,0,1,7,5,2,5,1
28914,A2080,A1558,2.74351e+006,1,2.74351e+006,2.74351e+006,0,1,2,5,2,5,1
28915,A38,A1558,395498,1,395498,395498,0,1,4,5,2,5,1
28912,A1579,A1317,47088,1,47088,47088,0,1,5,10,2,2,0
28919,A2453,A162,51759,1,51759,51759,0,1,3,11,2,5,0
28929,A895,A771,12238,1,12238,12238,0,1,6,5,4,5,0
28935,A1340,A2106,90842,1,90842,90842,0,1,1,6,2,4,0
28944,A382,A715,12791,1,12791,12791,0,1,3,5,2,4,0
28948,A1347,A1786,81226,1,81226,81226,0,1,1,4,2,5,0
28957,A1313,A1834,79320,1,79320,79320,0,1,3,3,2,2,0
28960,A1491,A218,57153,1,57153,57153,0,1,6,3,2,2,0
28962,A2190,A259,1803,1,1803,1803,0,1,5,5,2,2,1
28963,A2190,A1007,1868,1,1868,1868,0,1,6,6,2,2,1
28964,A2190,A1671,1254,1,1254,1254,0,1,7,3,2,2,1
28965,A2190,A869,1023,1,1023,1023,0,1,8,1,2,2,1
28966,A2190,A1514,1935,1,1935,1935,0,1,9,4,2,7,1
28967,A2190,A1153,1379,1,1379,1379,0,1,10,7,5,7,1
28968,A2190,A523,1849,1,1849,1849,0,1,11,0,5,0,1
28969,A2190,A903,1609,1,1609,1609,0,1,12,6,5,7,1
28970,A2190,A1685,1431,1,1431,1431,0,1,13,2,5,2,1
28969,A213,A312,66146,1,66146,66146,0,1,3,0,2,0,0
28978,A470,A1230,160,1,160,160,0,1,3,3,2,2,0
28982,A1074,A738,34177,1,34177,34177,0,1,2,2,5,2,0
28991,A1732,A10,62179,1,62179,62179,0,1,5,1,5,2,0
29000,A2076,A1163,7.62736e+006,1,7.62736e+006,7.62736e+006,0,1,5,8,2,7,1
29002,A1054,A178,36975,1,36975,36975,0,1,4,2,2,2,0
39008,A568,A1067,5000,1,5000,5000,0,1,2,1,2,2,1
29014,A1292,A1104,55280,1,55280,55280,0,1,2,3,2,2,0
29021,A1765,A446,94322,1,94322,94322,0,1,6,3,2,2,0
29029,A1801,A638,12886,1,12886,12886,0,1,5,4,5,5,0
29030,A1293,A2192,36312,1,36312,36312,0,1,1,2,2,5,0
29033,A1313,A1042,79810,1,79810,79810,0,1,4,2,2,2,0
29043,A864,A441,83892,1,83892,83892,0,1,2,1,2,2,0
29052,A62,A1402,7743,1,7743,7743,0,1,3,3,2,2,0
29053,A983,A1113,83599,1,83599,83599,0,1,1,2,2,2,0
29054,A1493,A1507,82688,1,82688,82688,0,1,5,0,5,0,0
29061,A2069,A1236,83633,1,83633,83633,0,1,5,2,5,2,0
29069,A900,A940,78274,1,78274,78274,0,1,3,2,2,2,0
29070,A1439,A326,49930,1,49930,49930,0,1,3,3,2,5,0
29079,A766,A2169,2382,1,2382,2382,0,1,2,2,2,2,0
29089,A738,A2088,30904,1,30904,30904,0,1,3,2,2,2,0
29091,A2304,A1771,87952,1,87952,87952,0,1,4,4,2,5,0
29101,A2141,A1198,70397,1,70397,70397,0,1,8,0,5,0,0
29106,A1719,A645,55022,1,55022,55022,0,1,4,4,2,2,0
29113,A15,A857,95470,1,95470,95470,0,1,3,1,5,2,0
29122,A1345,A219,90830,1,90830,90830,0,1,4,0,2,0,0
29125,A187,A1033,6.71751e+006,1,6.71751e+006,6.71751e+006,0,1,5,1,2,2,1
29126,A2398,A193,7.7631e+006,1,7.7631e+006,7.7631e+006,0,1,15,3,2,2,1
29127,A1178,A853,9.7479e+006,1,9.7479e+006,9.7479e+006,0,1,3,3,2,2,1
29128,A86,A1634,4.35717e+006,1,4.35717e+006,4.35717e+006,0,1,4,1,2,2,1
29129,A2184,A1030,8.05334e+006,1,8.05334e+006,8.05334e+006,0,1,5,2,5,2,1
29133,A688,A170,80259,1,80259,80259,0,1,5,7,5,5,0
29134,A965,A415,99522,1,99522,99522,0,1,4,3,2,2,0
29143,A2,A495,22248,1,22248,22248,0,1,3,2,2,2,0
29151,A295,A1618,81580,1,81580,81580,0,1,2,4,2,2,0
29158,A1722,A1125,63601,1,63601,63601,0,1,4,4,5,5,0
29166,A1502,A554,69266,1,69266,69266,0,1,2,1,2,2,0
29170,A47,A22,1.26234e+006,1,1.26234e+006,1.26234e+006,0,1,4,2,2,2,1
29172,A2150,A907,84701,1,84701,84701,0,1,15,0,5,0,0
29180,A1570,A1547,43001,1,43001,43001,0,1,7,4,4,5,0
29181,A100,A1216,83141,1,83141,83141,0,1,3,3,2,2,0
29188,A870,A536,40229,1,40229,40229,0,1,3,5,2,2,0
29190,A252,A1762,1882,1,1882,1882,0,1,3,5,2,2,1
29191,A1762,A1861,1882,1,1882,1882,0,1,6,3,2,2,1
29192,A1861,A971,1882,1,1882,1882,0,1,4,11,2,2,1
29193,A971,A2013,1882,1,1882,1882,0,1,12,4,5,2,1
29194,A2013,A1857,1882,1,1882,1882,0,1,5,4,2,2,1
29195,A1857,A252,1882,1,1882,1882,0,1,5,3,2,2,1
29199,A660,A2491,1891,1,1891,1891,0,1,2,3,2,5,1
29200,A2491,A105,1891,1,1891,1891,0,1,4,4,5,2,1
29201,A105,A2064,1891,1,1891,1891,0,1,5,3,2,2,1
29202,A2064,A1054,1891,1,1891,1891,0,1,4,4,2,2,1
29203,A1054,A1929,1891,1,1891,1891,0,1,5,1,2,2,1
29204,A1929,A660,1891,1,1891,1891,0,1,2,2,2,2,1
29206,A1756,A1356,12412,1,12412,12412,0,1,5,1,2,2,0
29216,A922,A1633,7.73722e+006,1,7.73722e+006,7.73722e+006,0,1,2,3,2,2,1
29226,A1145,A2004,57199,1,57199,57199,0,1,5,3,2,2,0
29236,A2392,A891,27634,1,27634,27634,0,1,3,1,5,2,0
29243,A890,A177,78439,1,78439,78439,0,1,3,2,7,5,0
29249,A793,A1084,52440,1,52440,52440,0,1,3,4,2,5,0
29257,A9,A97,8729,1,8729,8729,0,1,2,2,2,2,0
29265,A1073,A1830,46129,1,46129,46129,0,1,3,4,2,2,0
29269,A1399,A331,23173,1,23173,23173,0,1,8,4,4,2,0
29272,A829,A216,41129,1,41129,41129,0,1,7,2,2,2,0
29280,A718,A1591,73696,1,73696,73696,0,1,4,0,2,0,0
29284,A2229,A217,68667,1,68667,68667,0,1,3,4,5,5,0
29285,A2112,A1759,87924,1,87924,87924,0,1,3,1,2,2,0
29288,A2057,A85,40685,1,40685,40685,0,1,6,3,7,5,0
29291,A1824,A439,1.24598e+006,1,1.24598e+006,1.24598e+006,0,1,8,3,2,5,1
29300,A2175,A389,7.61488e+006,1,7.61488e+006,7.61488e+006,0,1,3,3,5,5,1
29301,A2175,A955,6.16493e+006,1,6.16493e+006,6.16493e+006,0,1,4,2,5,2,1
29302,A2175,A1368,2.55428e+006,1,2.55428e+006,2.55428e+006,0,1,5,3,7,5,1
29303,A2175,A828,7.57668e+006,1,7.57668e+006,7.57668e+006,0,1,6,2,7,5,1
29301,A27,A1618,49376,1,49376,49376,0,1,6,4,2,2,0
29308,A1259,A414,60187,1,60187,60187,0,1,5,4,2,5,0
29313,A2332,A1375,58463,1,58463,58463,0,1,5,1,2,2,0
29321,A761,A1405,4403,1,4403,4403,0,1,2,4,2,2,0
29331,A2013,A1976,73528,1,73528,73528,0,1,6,2,5,2,0
29341,A1590,A1581,36004,1,36004,36004,0,1,7,2,2,2,0
29349,A124,A409,27602,1,27602,27602,0,1,2,8,2,2,0
29350,A1446,A254,24683,1,24683,24683,0,1,5,1,2,2,0
29352,A1557,A912,93458,1,93458,93458,0,1,3,3,5,5,0
29353,A1998,A2013,20361,1,20361,20361,0,1,3,6,2,5,0
29357,A2069,A1193,83823,1,83823,83823,0,1,6,2,5,5,0
29360,A2375,A71,58508,1,58508,58508,0,1,6,3,5,2,0
29367,A791,A110,23270,1,23270,23270,0,1,3,0,2,0,0
29369,A883,A1078,27644,1,27644,27644,0,1,7,1,4,2,0
29373,A2161,A251,91184,1,91184,91184,0,1,2,4,2,2,0
29377,A594,A1208,29217,1,29217,29217,0,1,5,3,5,5,0
39384,A2011,A1189,5000,1,5000,5000,0,1,3,4,2,2,1
29385,A1172,A2048,45481,1,45481,45481,0,1,4,1,2,2,0
29395,A574,A1601,65820,1,65820,65820,0,1,9,3,5,2,0
29405,A706,A2391,33933,1,33933,33933,0,1,3,2,5,2,0
29412,A2295,A2414,34096,1,34096,34096,0,1,3,1,2,2,0
29415,A1795,A1953,17088,1,17088,17088,0,1,3,4,2,5,0
29417,A767,A1383,68580,1,68580,68580,0,1,2,3,2,5,0
29424,A29,A1050,47906,1,47906,47906,0,1,5,0,5,0,0
29432,A1034,A1071,27642,1,27642,27642,0,1,2,2,2,2,0
29435,A529,A1243,48459,1,48459,48459,0,1,2,1,2,2,0
29442,A1357,A471,74592,1,74592,74592,0,1,5,1,2,2,0
29444,A1014,A1522,26571,1,26571,26571,0,1,2,5,2,5,0
29453,A1068,A1861,85941,1,85941,85941,0,1,4,4,2,2,0
29454,A1801,A1065,12663,1,12663,12663,0,1,6,3,5,2,0
29463,A1986,A1704,55386,1,55386,55386,0,1,1,2,2,2,0
29466,A191,A2030,68772,1,68772,68772,0,1,4,1,2,2,0
29472,A2215,A723,66095,1,66095,66095,0,1,5,0,5,0,0
39478,A2199,A487,5000,1,5000,5000,0,1,3,0,2,0,1
29479,A1494,A1018,97401,1,97401,97401,0,1,2,3,2,2,0
29487,A1446,A1276,24534,1,24534,24534,0,1,6,0,2,0,0
29497,A134,A409,29583,1,29583,29583,0,1,4,8,5,5,0
29505,A2328,A326,34332,1,34332,34332,0,1,3,3,5,5,0
29514,A2294,A34,23545,1,23545,23545,0,1,3,2,2,5,0
29522,A555,A1813,22211,1,22211,22211,0,1,5,3,5,2,0
29531,A798,A2465,83681,1,83681,83681,0,1,4,2,2,2,0
29533,A1155,A1112,55964,1,55964,55964,0,1,3,2,2,5,0
29542,A118,A2204,9.98424e+006,1,9.98424e+006,9.98424e+006,0,1,4,4,2,5,1
29545,A184,A1649,31296,1,31296,31296,0,1,3,2,5,2,0
29555,A1594,A1335,38110,1,38110,38110,0,1,2,3,2,2,0
29565,A1724,A1032,49707,1,49707,49707,0,1,6,6,5,5,0
29572,A2274,A1855,92634,1,92634,92634,0,1,2,1,2,2,0
29581,A1312,A1720,4553,1,4553,4553,0,1,8,3,2,2,0
29582,A2271,A34,5185,1,5185,5185,0,1,3,2,2,5,0
29591,A29,A1014,48525,1,48525,48525,0,1,6,2,5,5,0
29597,A1869,A2204,63710,1,63710,63710,0,1,4,4,2,5,0
29600,A634,A210,30332,1,30332,30332,0,1,9,1,5,2,0
39608,A257,A1738,5000,1,5000,5000,0,1,3,4,2,2,1
29611,A840,A2418,64491,1,64491,64491,0,1,4,9,5,5,0
29613,A284,A1428,41928,1,41928,41928,0,1,5,3,5,5,0
29622,A1861,A550,1431,1,1431,1431,0,1,5,14,2,2,1
29623,A550,A683,1431,1,1431,1431,0,1,15,2,2,5,1
29624,A683,A2435,1431,1,1431,1431,0,1,3,1,5,2,1
29625,A2435,A1861,1431,1,1431,1431,0,1,2,5,5,5,1
29628,A974,A1255,77094,1,77094,77094,0,1,2,2,2,2,0
29633,A1439,A2495,49948,1,49948,49948,0,1,4,2,2,2,0
29643,A983,A1473,6.0943e+006,1,6.0943e+006,6.0943e+006,0,1,2,2,2,2,1
29652,A609,A2112,80899,1,80899,80899,0,1,5,3,2,2,0
29661,A400,A1781,24567,1,24567,24567,0,1,2,3,2,5,0
29671,A2000,A1498,3.48903e+006,1,3.48903e+006,3.48903e+006,0,1,5,3,5,2,1
29672,A76,A613,9.84865e+006,1,9.84865e+006,9.84865e+006,0,1,4,1,2,2,1
29673,A1677,A354,4.56139e+006,1,4.56139e+006,4.56139e+006,0,1,2,1,2,2,1
29674,A2397,A2464,958062,1,958062,958062,0,1,3,2,2,2,1
29675,A2498,A1220,1.08197e+006,1,1.08197e+006,1.08197e+006,0,1,6,1,2,2,1
29678,A1343,A643,93722,1,93722,93722,0,1,6,3,5,5,0
29684,A2218,A332,63608,1,63608,63608,0,1,7,0,5,0,0
29694,A1939,A663,67817,1,67817,67817,0,1,3,0,5,0,0
29704,A181,A2361,44053,1,44053,44053,0,1,4,7,2,2,0
29707,A2117,A1630,23152,1,23152,23152,0,1,5,2,2,2,0
29710,A229,A2284,84293,1,84293,84293,0,1,2,2,5,2,0
29712,A2039,A1169,80662,1,80662,80662,0,1,3,7,2,4,0
29718,A528,A1353,25193,1,25193,25193,0,1,4,3,2,5,0
29724,A1728,A2049,22236,1,22236,22236,0,1,4,3,2,2,0
29734,A6,A426,51131,1,51131,51131,0,1,4,3,2,5,0
29743,A1558,A625,4.58361e+006,1,4.58361e+006,4.58361e+006,0,1,6,0,5,0,1
29748,A1170,A1981,33219,1,33219,33219,0,1,5,1,2,2,0
29758,A1611,A1837,12142,1,12142,12142,0,1,3,1,2,2,0
29763,A208,A1473,65447,1,65447,65447,0,1,5,2,2,2,0
29768,A1985,A1184,60329,1,60329,60329,0,1,1,1,2,2,0
29777,A1801,A541,12480,1,12480,12480,0,1,7,1,5,5,0
29778,A1024,A1094,1000,1,1000,1000,0,1,5,2,5,2,1
29779,A1094,A1885,1000,1,1000,1000,0,1,3,5,2,5,1
29780,A1885,A1260,1000,1,1000,1000,0,1,6,2,5,2,1
29781,A1260,A1024,1000,1,1000,1000,0,1,3,5,5,5,1
29780,A1082,A552,15507,1,15507,15507,0,1,4,3,2,2,0
29783,A64,A1295,31230,1,31230,31230,0,1,3,2,5,2,0
29787,A1773,A2275,86745,1,86745,86745,0,1,4,2,5,5,0
29795,A1841,A1475,93159,1,93159,93159,0,1,4,3,5,2,0
29802,A1574,A2215,51467,1,51467,51467,0,1,5,5,2,5,0
29809,A1096,A2052,89417,1,89417,89417,0,1,5,2,5,2,0
29818,A919,A185,36996,1,36996,36996,0,1,3,8,5,7,0
29821,A1070,A1660,76483,1,76483,76483,0,1,5,6,2,2,0
29826,A2088,A1431,3376,1,3376,3376,0,1,3,5,5,5,0
29831,A2084,A1173,4078,1,4078,4078,0,1,3,2,2,2,0
29836,A1348,A1580,28309,1,28309,28309,0,1,1,10,2,2,0
29846,A434,A269,70651,1,70651,70651,0,1,4,4,2,5,0
29855,A1491,A1427,56995,1,56995,56995,0,1,7,2,5,2,0
29860,A2355,A2149,17200,1,17200,17200,0,1,2,6,2,5,0
29863,A1886,A1893,40390,1,40390,40390,0,1,6,3,5,2,0
29872,A1546,A1888,1103,1,1103,1103,0,1,4,2,5,2,1
29873,A1546,A1553,605,1,605,605,0,1,5,1,5,5,1
29874,A1546,A2235,1777,1,1777,1777,0,1,6,2,5,2,1
29875,A1546,A2430,1564,1,1564,1564,0,1,7,2,5,2,1
29876,A1546,A2473,817,1,817,817,0,1,8,3,5,5,1
29877,A1546,A407,1028,2,4.66513e+006,2.33257e+006,0.000262329,2,9,2,5,2,1
29878,A1546,A1703,1674,1,1674,1674,0,1,10,5,5,5,1
29879,A1546,A1927,1017,1,1017,1017,0,1,11,12,5,5,1
29880,A1546,A1253,1482,1,1482,1482,0,1,12,3,5,2,1
29881,A1546,A2117,1592,1,1592,1592,0,1,13,5,5,2,1
29882,A1546,A870,1964,1,1964,1964,0,1,14,3,5,2,1
29883,A1546,A1712,666,1,666,666,0,1,15,1,5,2,1
29874,A2157,A1969,87326,1,87326,87326,0,1,7,2,2,2,0
29875,A775,A333,91510,1,91510,91510,0,1,2,2,2,0,0
29881,A276,A1832,54553,1,54553,54553,0,1,8,1,5,2,0
29885,A550,A1720,42791,1,42791,42791,0,1,16,3,7,2,0
29891,A2008,A1226,99221,1,99221,99221,0,1,4,1,5,2,0
29901,A1810,A1735,77679,1,77679,77679,0,1,3,2,2,2,0
29911,A386,A699,55027,1,55027,55027,0,1,3,0,2,0,0
39915,A991,A1428,5000,1,5000,5000,0,1,3,3,5,5,1
29920,A1072,A1343,9.78123e+006,1,9.78123e+006,9.78123e+006,0,1,4,6,2,5,1
29924,A1515,A2115,50341,1,50341,50341,0,1,2,4,2,5,0
29927,A1308,A2048,84618,1,84618,84618,0,1,2,1,2,2,0
29935,A851,A1364,64743,1,64743,64743,0,1,6,3,5,5,0
29945,A824,A549,1000,1,1000,1000,0,1,2,4,2,2,1
29946,A549,A2031,1000,1,1000,1000,0,1,5,7,2,2,1
29947,A2031,A225,1000,1,1000,1000,0,1,8,3,2,5,1
29948,A225,A824,1000,1,1000,1000,0,1,4,2,5,5,1
29948,A1904,A1051,17046,1,17046,17046,0,1,5,1,5,2,0
29950,A12,A1985,1000,1,1000,1000,0,1,9,1,5,2,1
29951,A1985,A1589,1000,1,1000,1000,0,1,2,3,2,2,1
29952,A1589,A952,1000,1,1000,1000,0,1,4,1,2,2,1
29953,A952,A12,1000,1,1000,1000,0,1,2,9,5,5,1
29955,A851,A1147,64326,1,64326,64326,0,1,7,2,5,2,0
29958,A1538,A853,24850,1,24850,24850,0,1,5,3,2,2,0
29965,A2427,A2242,42936,1,42936,42936,0,1,9,3,4,5,0
29968,A388,A1475,42646,1,42646,42646,0,1,4,3,5,2,0
29972,A391,A1945,86830,1,86830,86830,0,1,7,5,5,5,0
29976,A2079,A1499,29005,1,29005,29005,0,1,4,1,2,2,0
29982,A211,A581,40965,1,40965,40965,0,1,4,1,5,2,0
29987,A630,A691,60673,1,60673,60673,0,1,4,5,2,5,0
29988,A315,A475,26324,1,26324,26324,0,1,4,10,2,5,0
29989,A2476,A554,7.94027e+006,1,7.94027e+006,7.94027e+006,0,1,5,1,2,2,1
29990,A1491,A677,3.29382e+006,1,3.29382e+006,3.29382e+006,0,1,8,5,5,2,1
29991,A1098,A211,8.49912e+006,1,8.49912e+006,8.49912e+006,0,1,1,4,2,5,1
29992,A2015,A147,6.27557e+006,1,6.27557e+006,6.27557e+006,0,1,4,1,2,2,1
29993,A1716,A2304,3.78278e+006,1,3.78278e+006,3.78278e+006,0,1,3,4,2,2,1
29993,A1466,A1646,66419,1,66419,66419,0,1,10,5,5,5,0
29996,A860,A2310,31326,1,31326,31326,0,1,3,1,2,3,0
30005,A2376,A2296,86705,1,86705,86705,0,1,4,3,2,5,0
30009,A830,A2149,87670,1,87670,87670,0,1,6,6,5,5,0
30019,A516,A1664,49070,1,49070,49070,0,1,6,3,2,5,0
30024,A1517,A108,73226,1,73226,73226,0,1,5,2,2,2,0
30030,A1605,A1422,1000,1,1000,1000,0,1,6,2,5,2,1
30031,A1422,A1324,1000,1,1000,1000,0,1,3,3,2,5,1
30032,A1324,A2113,1000,1,1000,1000,0,1,4,5,5,2,1
30033,A2113,A1605,1000,1,1000,1000,0,1,6,6,7,5,1
30040,A160,A1630,85395,1,85395,85395,0,1,3,2,2,2,0
30043,A694,A1186,76487,1,76487,76487,0,1,3,10,2,5,0
30048,A251,A1636,78420,1,78420,78420,0,1,5,0,2,0,0
30055,A1923,A413,72328,1,72328,72328,0,1,3,1,2,2,0
30059,A322,A373,13039,1,13039,13039,0,1,6,4,5,2,0
30062,A446,A548,86050,1,86050,86050,0,1,4,0,2,0,0
30065,A495,A1105,14816,1,14816,14816,0,1,3,5,2,2,0
30070,A2436,A640,2.86581e+006,1,2.86581e+006,2.86581e+006,0,1,11,2,5,2,1
30071,A229,A62,1.68178e+006,1,1.68178e+006,1.68178e+006,0,1,3,3,5,2,1
30073,A1834,A2157,61879,1,61879,61879,0,1,4,7,5,2,0
30076,A966,A1364,8511,1,8511,8511,0,1,1,3,2,7,0
30086,A1560,A478,74592,1,74592,74592,0,1,3,0,2,0,0
30089,A2128,A1126,52253,1,52253,52253,0,1,2,11,2,5,0
30090,A2202,A2442,28222,1,28222,28222,0,1,5,1,2,2,0
30100,A883,A1540,27644,1,27644,27644,0,1,8,3,4,0,0
30108,A1008,A973,1184,1,1184,1184,0,1,3,2,5,5,1
30109,A973,A1544,1184,1,1184,1184,0,1,3,4,5,2,1
30110,A1544,A225,1184,1,1184,1184,0,1,5,4,2,5,1
30111,A225,A528,1184,1,1184,1184,0,1,5,4,5,2,1
30112,A528,A1988,1184,1,1184,1184,0,1,5,1,2,2,1
30113,A1988,A1008,1184,1,1184,1184,0,1,2,3,2,5,1
30110,A811,A1759,54475,1,54475,54475,0,1,2,1,2,2,0
30113,A2451,A2234,6596,1,6596,6596,0,1,5,1,5,2,0
30122,A747,A1232,6294,1,6294,6294,0,1,3,3,5,5,0
30125,A681,A2434,1000,1,1000,1000,0,1,5,0,5,0,1
30126,A2434,A656,1000,1,1000,1000,0,1,1,4,2,5,1
30127,A656,A679,1000,1,1000,1000,0,1,5,2,5,2,1
30128,A679,A681,1000,1,1000,1000,0,1,3,5,5,5,1
30128,A2172,A914,26448,1,26448,26448,0,1,1,5,2,2,0
30131,A2464,A115,44320,1,44320,44320,0,1,3,2,2,2,0
30139,A2380,A1194,73486,1,73486,73486,0,1,4,5,2,2,0
30141,A1226,A305,81544,1,81544,81544,0,1,2,4,2,5,0
30147,A760,A2418,81880,1,81880,81880,0,1,9,9,5,5,0
30155,A2140,A2324,1025,1,1025,1025,0,1,3,3,2,2,0
30159,A1428,A142,85868,1,85868,85868,0,1,4,3,5,2,0
30167,A1444,A806,73030,1,73030,73030,0,1,4,4,2,5,0
30171,A2140,A1831,559,1,559,559,0,1,4,6,2,7,0
